TCODE,TIMESTAMP,FREQ,BW,TXID,AMP,DEVCNT,X,Y,Z,TLW
7,2015-08-20T15:48:31,2412000000,22000000,2249551794131043464,-57.3,5,97.23,62.68,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,3840169614800782476,-52.0,1,4.33,21.15,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,3840169614769521742,-33.4,6,35.97,34.62,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,3840169614827193480,-58.0,5,98.49,63.91,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,2412244974914897032,-56.6,4,100.14,64.21,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2848812985739314019,-58.0,1,75.18,11.62,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,3840169614833681540,-65.1,4,94.86,64.17,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,3840169614827193480,-58.0,5,98.51,63.93,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,3840169614769521742,-32.0,6,36.02,34.71,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2708356959627183185,-62.0,2,68.27,15.75,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2848812985857999950,-51.6,2,35.58,34.28,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2412244974914897032,-86.0,1,97.48,64.32,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.0,2,101.05,64.3,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2848812985739314019,-36.0,1,56.45,22.81,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-65.3,5,94.72,64.13,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.52,63.87,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-33.8,6,36.16,34.58,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,2,69.31,15.13,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.8,5,36.65,34.66,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-56.0,2,98.0,64.32,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.7,4,99.53,64.23,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.7,5,98.08,64.04,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,3,70.12,14.48,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2916648657166402696,-53.0,5,99.72,63.63,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-36.5,6,36.46,34.47,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-56.7,4,97.87,63.13,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-32.5,6,36.17,34.66,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3005876405172307080,-60.0,2,100.63,64.63,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-66.0,3,94.77,64.17,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.59,63.87,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-78.0,1,97.84,63.49,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3005876405172307080,-60.0,1,100.84,64.47,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-65.0,5,94.27,64.04,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,2,70.31,14.39,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-87.7,1,98.9,62.87,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,36.29,34.57,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,6,98.54,63.78,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.7,6,36.25,34.38,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2916648657166402696,-52.0,4,99.96,63.73,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-86.9,1,97.66,62.64,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.3,4,97.89,63.6,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-66.0,5,93.94,63.82,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-57.5,6,98.47,63.68,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,36.21,34.67,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.5,3,70.36,14.1,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-38.0,5,36.09,34.29,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.7,4,98.54,63.31,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-57.0,4,97.9,63.01,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-68.0,4,93.92,63.82,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.46,63.66,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.5,6,35.98,34.24,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-64.0,3,70.65,14.92,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,36.22,34.67,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.9,4,98.05,63.52,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,5,93.77,63.77,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-66.0,2,70.67,14.86,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-88.0,1,97.74,62.65,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.0,6,36.24,34.7,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-58.0,5,98.46,63.63,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-36.0,6,36.02,34.26,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-58.0,2,98.17,63.5,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-58.0,2,98.7,63.41,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,5,93.46,63.76,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-75.3,1,70.24,15.11,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-56.2,5,98.52,63.62,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-37.2,6,36.01,34.27,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-58.0,3,97.83,62.76,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.0,6,36.23,34.73,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-56.0,3,98.39,63.53,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,4,93.58,63.79,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-62.5,1,70.3,15.07,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-56.0,5,98.59,63.64,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-35.0,6,36.15,34.79,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-56.0,5,98.4,63.5,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-54.0,2,35.94,34.13,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-56.0,2,98.46,63.57,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-56.0,3,98.57,63.53,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3005876405172307080,-60.0,2,100.76,64.52,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,4,93.75,63.82,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-76.7,1,69.89,15.31,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-87.3,1,98.34,63.29,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-36.6,5,35.91,34.15,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614802224209,-48.0,2,74.88,11.66,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2670921200032482354,-88.0,1,71.97,86.8,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.4,6,36.14,34.81,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-58.0,4,98.61,63.66,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-87.5,1,97.68,62.43,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-57.4,4,98.4,63.43,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2251803602534663304,-58.0,3,99.64,64.36,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-64.9,5,93.9,63.78,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614802224209,-68.0,4,44.49,39.49,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,98.6,63.67,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-58.0,2,98.67,63.56,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.0,5,36.22,34.77,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-64.0,2,70.03,15.19,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.6,6,35.93,34.15,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,2,100.68,64.59,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-57.1,4,97.64,62.63,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-56.2,5,97.82,62.82,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2413089193686598792,-58.0,2,100.68,64.59,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,4,93.87,63.8,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-57.0,5,98.65,63.67,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-56.0,2,98.75,63.59,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-52.0,3,35.71,33.87,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-65.0,1,70.09,15.15,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.4,6,36.28,34.71,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2263625757714941064,-58.0,2,100.68,64.59,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,5,98.07,63.25,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2670921200066495624,-58.0,2,101.05,64.3,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,1,100.88,64.44,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2848812985739314019,-58.0,2,72.55,18.93,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,3,93.89,63.83,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-63.0,2,70.25,15.02,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-56.0,2,98.86,63.58,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.2,6,35.7,33.9,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-56.0,5,98.7,63.68,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2412244974880883762,-90.0,1,71.97,86.8,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-32.0,6,36.32,34.69,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-74.0,1,97.72,62.92,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,2,98.14,63.25,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-78.0,1,97.1,67.36,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2848812985739314019,-36.0,3,49.21,29.42,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,3,93.7,63.8,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,98.63,63.68,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.5,6,35.68,33.89,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-62.0,3,70.2,14.85,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614793180210,-94.0,1,102.01,63.56,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-32.2,6,36.31,34.81,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-78.0,1,98.05,63.33,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-76.0,1,98.69,63.72,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,1,97.67,66.92,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614793180210,-90.0,1,86.99,75.18,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.3,4,93.64,63.82,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-61.5,2,70.35,14.75,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-56.8,3,97.87,62.89,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2412244974880883762,-90.0,1,71.97,86.8,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-51.4,4,35.47,33.67,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,98.6,63.7,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2251522144703808562,-88.0,1,71.97,86.8,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.0,6,36.26,34.87,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,2,98.12,63.33,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2412244974914897032,-76.0,2,97.2,63.65,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-67.1,5,93.62,63.78,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-59.6,5,98.55,63.7,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2848812985857999950,-37.8,5,35.44,33.67,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2370023311762457650,-88.0,1,71.97,86.8,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-34.1,6,36.27,34.89,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-64.0,2,70.42,14.69,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614793180210,-90.0,1,92.0,71.31,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2368052961132020814,-48.0,3,35.57,18.41,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-77.1,2,96.96,63.29,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2824887591420429448,-60.0,2,98.86,66.0,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614836171867,-92.0,1,85.68,76.19,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.7,4,93.53,63.72,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-56.8,5,98.67,63.69,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,2368052961132020814,-34.0,2,35.57,23.33,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-78.0,1,70.15,14.85,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-34.0,6,36.3,34.9,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,2824887591420429448,-60.0,2,99.24,65.7,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2670921200066495624,-58.0,3,100.3,64.23,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2293743807856247944,-58.0,4,98.88,63.75,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-56.7,4,97.21,63.3,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-32.0,6,36.33,34.88,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-57.9,5,98.69,63.68,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.5,5,93.47,63.66,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2412244974914897032,-56.4,4,97.48,63.67,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2670921200066495624,-86.0,1,96.33,64.4,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2293743807856247944,-78.0,1,98.44,63.78,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.0,4,93.5,63.79,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-56.2,4,97.49,63.34,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-32.0,6,36.34,34.87,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-61.8,3,70.38,14.67,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2618003148496634930,-90.0,1,102.01,63.56,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2848812985857999950,-58.0,3,36.01,33.73,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2412244974914897032,-84.0,1,97.21,63.68,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-57.8,4,98.7,63.66,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.0,4,93.35,63.73,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-79.9,3,94.81,62.37,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,2848812985857999950,-36.1,6,35.98,33.85,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-54.3,4,70.56,14.46,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-34.0,6,36.38,34.85,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-58.0,2,98.69,63.66,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614836171867,-92.0,1,87.57,74.73,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,4,93.29,63.72,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.9,5,98.67,63.62,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-33.7,6,36.41,34.76,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2670921200066495624,-58.0,3,98.04,64.31,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2807435988211532850,-90.0,1,102.01,63.56,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2251803602534663304,-58.0,2,100.01,64.35,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2807435988254524507,-86.0,2,82.06,79.0,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-57.0,2,97.28,63.69,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2249551794131043464,-56.7,2,94.91,62.4,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.9,5,98.65,63.66,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-34.0,6,36.37,34.77,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2251803602534663304,-78.0,2,83.77,62.15,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2293743807856247944,-58.0,2,98.5,63.8,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,5,93.28,63.66,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2670921200066495624,-84.0,1,96.49,63.53,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,4,93.25,63.63,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-58.0,4,98.65,63.64,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-33.9,6,36.33,34.77,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-80.0,2,96.04,62.99,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,2293743807822234674,-88.0,1,71.97,86.8,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,2249551794131043464,-80.0,2,94.12,61.88,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,4,93.43,63.7,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.4,5,98.74,63.68,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-33.1,6,36.31,34.79,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-56.0,3,96.52,63.04,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614793180210,-88.0,2,87.07,75.12,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,2293743807856247944,-56.0,3,98.63,63.84,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614836171867,-88.0,2,86.34,75.68,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,2249551794131043464,-56.7,3,94.52,62.06,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.3,5,98.39,62.91,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-34.0,5,37.64,33.18,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-82.0,1,96.25,62.93,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-67.0,5,91.51,64.01,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,2293743807856247944,-86.0,1,98.36,63.7,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,2249551794131043464,-81.0,2,93.72,61.33,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,3840169614827193480,-58.0,5,98.57,63.31,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,3840169614833681540,-66.0,4,92.72,64.14,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,3840169614769521742,-34.0,6,37.44,33.32,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,2293743807856247944,-56.0,3,98.49,63.74,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,3840169614833681540,-67.0,5,92.4,63.9,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,3840169614774699045,-60.0,5,15.21,65.62,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,3840169614827193480,-57.7,5,98.68,63.53,0.0,0
