TCODE,TIMESTAMP,FREQ,BW,TXID,AMP,DEVCNT,X,Y,Z,TLW
8,2015-08-20T15:48:31,2412000000,22000000,2708356959627183185,-62.0,2,70.8941076837,14.1810122488,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2848812985857999950,-51.5522384644,2,21.8074859773,18.7991116251,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2412244974914897032,-86.0,1,12.12,68.01,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.0,2,101.050338705,64.3024277126,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2848812985739314019,-36.0,1,37.71,34.01,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-65.2916641235,5,93.8861313647,63.8987668755,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.6390896762,63.4388795135,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-33.7777786255,6,37.2680643554,33.5880874199,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,2,71.5802436606,13.7710153306,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.8181800842,5,38.4228954931,35.2958659902,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-56.0,2,101.050338705,64.3024277126,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.6666679382,4,99.2574965481,64.2148409464,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.6666679382,5,98.1371725526,63.8370336139,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,3,71.0542452663,13.735395509,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2916648657166402696,-53.0,5,99.7215114483,63.6290349281,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-36.4615402222,6,36.1431248935,34.141323858,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-56.6666679382,4,99.338641733,64.1663670937,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-32.5333328247,6,36.2614384854,35.3131748853,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3005876405172307080,-60.0,2,100.628408726,64.6288475766,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-66.0,3,95.8781266317,65.1432666287,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,99.149324789,63.8921545291,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-78.0,1,75.18,11.62,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3005876405172307080,-60.0,1,102.01,63.56,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-65.0,5,90.7614304932,63.1129289976,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,2,71.4595469516,13.8431370097,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-87.6666641235,1,75.18,11.62,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,37.4932925783,33.7021393388,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,6,98.2561918345,63.2481643737,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.65625,6,35.6751693654,34.1349907395,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2916648657166402696,-52.0,4,100.378825611,63.912979737,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-86.8695678711,1,75.18,11.62,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.3333320618,4,98.0238563989,63.9384844324,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-66.0,5,91.2254299633,62.0421643581,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-57.5,6,97.9338014611,62.9815625215,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,35.3319704327,35.7388945928,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.509803772,3,70.4664189091,13.3699697352,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-38.0,5,35.1532235382,33.7850621152,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.6666679382,4,98.1123161276,63.8517350315,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-57.0322570801,4,98.7215609155,64.2439399536,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-68.0,4,93.6445785259,63.7443897628,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.4340792347,63.4911709067,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.4769248962,6,35.4976197839,34.0379727935,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-64.0,3,71.6694513031,17.8083385247,0.0,0
