TCODE,TIMESTAMP,FREQ,BW,TXID,AMP,DEVCNT,X,Y,Z,TLW
7,2015-08-20T15:48:31,2412000000,22000000,2249551794131043464,-57.3,5,93.91,59.42,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,3840169614800782476,-52.0,1,4.33,21.15,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,3840169614769521742,-33.4,6,35.97,34.62,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,3840169614827193480,-58.0,5,98.47,63.92,0.0,0
7,2015-08-20T15:48:31,2412000000,22000000,2412244974914897032,-56.6,4,100.14,64.21,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2848812985739314019,-58.0,1,75.18,11.62,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,3840169614833681540,-65.1,4,94.82,64.15,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,3840169614827193480,-58.0,5,98.49,63.94,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,3840169614769521742,-32.0,6,36.02,34.71,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2708356959627183185,-62.0,2,65.97,17.12,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2848812985857999950,-51.6,2,34.65,33.21,0.0,0
8,2015-08-20T15:48:31,2412000000,22000000,2412244974914897032,-86.0,1,90.36,64.63,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.0,2,101.05,64.3,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2848812985739314019,-36.0,1,56.45,22.81,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-65.3,5,94.7,64.12,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.5,63.88,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-33.8,6,36.16,34.58,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,2,67.64,16.12,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.8,5,35.92,33.91,0.0,0
9,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-56.0,2,92.92,64.55,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.7,4,99.73,64.24,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.7,5,95.45,64.21,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,3,68.85,15.28,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2916648657166402696,-53.0,5,99.72,63.63,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-36.5,6,35.99,33.98,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-56.7,4,95.56,60.86,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-32.5,6,36.17,34.66,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3005876405172307080,-60.0,2,100.63,64.63,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-66.0,3,94.77,64.18,0.0,0
10,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.57,63.88,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-78.0,1,94.61,62.01,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3005876405172307080,-60.0,1,100.99,64.35,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-65.0,5,94.32,64.06,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.0,2,69.27,15.05,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-87.7,1,97.65,59.79,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,36.29,34.57,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,6,98.53,63.8,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.7,6,35.91,34.02,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2916648657166402696,-52.0,4,100.0,63.75,0.0,0
11,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-86.9,1,94.81,59.06,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.3,4,95.46,62.5,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-66.0,5,94.01,63.86,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-57.5,6,98.47,63.71,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,36.21,34.67,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-62.5,3,69.55,14.66,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-38.0,5,35.8,33.98,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2293743807856247944,-56.7,4,97.84,61.43,0.0,0
12,2015-08-20T15:48:32,2412000000,22000000,2249551794131043464,-57.0,4,95.7,60.23,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614833681540,-68.0,4,93.99,63.85,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614827193480,-58.0,5,98.47,63.7,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2848812985857999950,-37.5,6,35.75,33.99,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2708356959627183185,-64.0,3,69.94,15.25,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,36.22,34.67,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.9,4,96.11,62.64,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,5,93.85,63.8,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-66.0,2,70.03,15.15,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-88.0,1,95.13,58.89,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.0,6,36.24,34.7,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-58.0,5,98.46,63.66,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-36.0,6,35.82,34.04,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-58.0,2,96.48,62.65,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-58.0,2,98.19,61.82,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,5,93.55,63.79,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-75.3,1,69.01,15.74,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-56.2,5,98.52,63.64,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-37.2,6,35.84,34.08,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-58.0,3,95.57,59.5,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.0,6,36.23,34.73,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-56.0,3,96.93,62.79,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,4,93.69,63.83,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-62.5,1,69.2,15.62,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-56.0,5,98.59,63.66,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-35.0,6,36.15,34.79,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-56.0,5,98.13,62.42,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-54.0,2,35.66,33.7,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-56.0,2,97.14,62.89,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-56.0,3,98.38,62.6,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3005876405172307080,-60.0,2,100.86,64.45,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,4,93.87,63.85,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-76.7,1,68.27,16.16,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-87.3,1,96.71,61.9,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-36.6,5,35.64,33.76,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614802224209,-48.0,2,74.88,11.66,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2670921200032482354,-88.0,1,71.97,86.8,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.4,6,36.14,34.81,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-58.0,4,98.62,63.69,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-87.5,1,95.09,58.38,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-57.4,4,96.99,62.22,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2251803602534663304,-58.0,3,99.64,64.36,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-64.9,5,94.0,63.82,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614802224209,-68.0,4,48.46,35.85,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,98.61,63.7,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-58.0,2,98.56,62.72,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.0,5,36.24,34.76,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-64.0,2,68.56,15.96,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.6,6,35.69,33.8,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,2,100.68,64.59,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-57.1,4,95.46,59.21,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-56.2,5,96.0,59.97,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2413089193686598792,-58.0,2,100.68,64.59,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,4,93.96,63.84,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-57.0,5,98.66,63.7,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-56.0,2,98.72,62.82,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-52.0,3,35.32,33.31,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-65.0,1,68.73,15.84,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.4,6,36.29,34.7,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2263625757714941064,-58.0,2,100.68,64.59,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,5,96.95,62.27,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2670921200066495624,-58.0,2,101.05,64.3,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,1,101.03,64.32,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2848812985739314019,-58.0,2,69.22,19.74,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,3,94.0,63.88,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-63.0,2,69.01,15.65,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-56.0,2,98.91,62.84,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.2,6,35.34,33.39,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-56.0,5,98.71,63.71,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2412244974880883762,-90.0,1,71.97,86.8,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-32.0,6,36.33,34.69,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-74.0,1,95.62,60.4,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,2,97.14,62.3,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-78.0,1,95.01,68.98,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2848812985739314019,-36.0,3,52.9,27.43,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,3,93.71,63.86,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,98.63,63.7,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.5,6,35.35,33.42,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-62.0,3,69.11,15.44,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614793180210,-94.0,1,102.01,63.56,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-32.2,6,36.32,34.8,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-78.0,1,96.8,62.63,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-76.0,1,98.35,63.34,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,1,96.21,68.05,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614793180210,-90.0,1,86.99,75.18,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.3,4,93.66,63.88,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-61.5,2,69.34,15.29,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-56.8,3,95.97,60.56,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2412244974880883762,-90.0,1,71.97,86.8,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-51.4,4,35.08,33.14,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,98.6,63.72,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2251522144703808562,-88.0,1,71.97,86.8,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.0,6,36.27,34.86,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,2,96.99,62.65,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2412244974914897032,-76.0,2,95.35,63.26,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-67.1,5,93.67,63.83,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-59.6,5,98.55,63.72,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2848812985857999950,-37.8,5,35.07,33.18,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2370023311762457650,-88.0,1,71.97,86.8,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-34.1,6,36.28,34.88,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-64.0,2,69.49,15.19,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614793180210,-90.0,1,92.0,71.31,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2368052961132020814,-48.0,3,35.57,18.41,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-77.1,2,94.34,61.4,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,2824887591420429448,-60.0,2,97.67,66.92,0.0,0
23,2015-08-20T15:48:35,2412000000,22000000,3840169614836171867,-92.0,1,89.07,73.57,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.7,4,93.59,63.79,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-56.8,5,98.69,63.7,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,2368052961132020814,-34.0,2,35.57,24.92,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-78.0,1,68.88,15.55,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-34.0,6,36.31,34.89,0.0,0
24,2015-08-20T15:48:35,2412000000,22000000,2824887591420429448,-60.0,2,98.3,66.43,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2670921200066495624,-58.0,3,100.39,64.24,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2293743807856247944,-58.0,4,98.56,63.43,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-56.7,4,94.84,61.61,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-32.0,6,36.34,34.87,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-57.9,5,98.71,63.7,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.5,5,93.53,63.73,0.0,0
25,2015-08-20T15:48:35,2412000000,22000000,2412244974914897032,-56.4,4,95.77,63.31,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2670921200066495624,-86.0,1,90.6,64.66,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2293743807856247944,-78.0,1,97.06,63.51,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.0,4,93.57,63.88,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-56.2,4,95.32,61.79,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-32.0,6,36.35,34.86,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-61.8,3,69.17,15.35,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2618003148496634930,-90.0,1,102.01,63.56,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2848812985857999950,-58.0,3,36.09,33.3,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,2412244974914897032,-84.0,1,94.83,63.36,0.0,0
26,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-57.8,4,98.72,63.68,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614833681540,-66.0,4,93.41,63.81,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,2249551794131043464,-79.9,3,92.09,60.67,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,2848812985857999950,-36.1,6,36.05,33.43,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,2708356959627183185,-54.3,4,69.38,15.17,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614769521742,-34.0,6,36.39,34.84,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614827193480,-58.0,2,98.73,63.69,0.0,0
27,2015-08-20T15:48:35,2412000000,22000000,3840169614836171867,-92.0,1,91.29,71.86,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,4,93.33,63.8,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.9,5,98.71,63.65,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-33.7,6,36.42,34.75,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2670921200066495624,-58.0,3,94.21,64.48,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2807435988211532850,-90.0,1,102.01,63.56,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2251803602534663304,-58.0,2,100.14,64.34,0.0,0
28,2015-08-20T15:48:36,2412000000,22000000,2807435988254524507,-86.0,2,82.06,79.0,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-57.0,2,95.03,63.39,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2249551794131043464,-56.7,2,92.35,60.78,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.9,5,98.69,63.69,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-34.0,6,36.38,34.76,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2251803602534663304,-78.0,2,79.97,61.61,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2293743807856247944,-58.0,2,97.23,63.56,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,5,93.33,63.75,0.0,0
29,2015-08-20T15:48:36,2412000000,22000000,2670921200066495624,-84.0,1,90.5,62.48,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,4,93.27,63.71,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-58.0,4,98.7,63.66,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-33.9,6,36.34,34.76,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-80.0,2,92.98,62.19,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,2293743807822234674,-88.0,1,71.97,86.8,0.0,0
30,2015-08-20T15:48:36,2412000000,22000000,2249551794131043464,-80.0,2,90.99,59.87,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-66.0,4,93.43,63.78,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.4,5,98.78,63.69,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-33.1,6,36.33,34.78,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-56.0,3,94.29,62.25,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614793180210,-88.0,2,88.34,74.14,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,2293743807856247944,-56.0,3,97.47,63.62,0.0,0
31,2015-08-20T15:48:36,2412000000,22000000,3840169614836171867,-88.0,2,89.05,73.58,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,2249551794131043464,-56.7,3,91.97,60.35,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,3840169614827193480,-57.3,5,98.39,62.91,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,3840169614769521742,-34.0,5,37.64,33.18,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,2412244974914897032,-82.0,1,93.45,61.87,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,3840169614833681540,-67.0,5,91.51,64.01,0.0,0
32,2015-08-20T15:48:36,2412000000,22000000,2293743807856247944,-86.0,1,96.58,63.17,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,2249551794131043464,-81.0,2,90.59,59.06,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,3840169614827193480,-58.0,5,98.57,63.31,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,3840169614833681540,-66.0,4,92.89,64.16,0.0,0
33,2015-08-20T15:48:37,2412000000,22000000,3840169614769521742,-34.0,6,37.46,33.31,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,2293743807856247944,-56.0,3,96.85,63.26,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,3840169614833681540,-67.0,5,92.53,63.93,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,3840169614774699045,-60.0,5,15.21,65.62,0.0,0
34,2015-08-20T15:48:37,2412000000,22000000,3840169614827193480,-57.7,5,98.68,63.53,0.0,0
